source,question,article_title,category_candidate,reference_url,raw_headings,raw_snippets
OSC_GetSmarterAboutMoney,What should I know about Answers to investing questions you may be too embarrassed to ask before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about Types of investments before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about What is DIY investing and how does it work? before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about How to open an online investing account before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about How can you make money from investing? before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,How does Answers to investing questions you may be too embarrassed to ask affect a retail investor?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about Getting started before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,How does How the stock market works affect a retail investor?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about Top tips for new investors before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,How does How to get started with investing affect a retail investor?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about How the stock market works before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,What should I know about Tracking your investing returns before investing?,Getting started,product_recommendations,https://www.getsmarteraboutmoney.ca/learning-path/getting-started/,How the stock market works | How to get started with investing | What is DIY investing and how does it work? | How to open an online investing account | Types of investments | How can you make money from investing? | How can you research your investments? | Tracking your investing returns | Answers to investing questions you may be too embarrassed to ask | Top tips for new investors,"Home / Investing basics / Getting started | Learn about the stock market, investment types, and how to get started. | The stock market brings together people who want to sell investments with those who want to buy them. Learn more about how the stock market works. | If you’re ready to start investing, learn these important basics before diving in. | DIY investors build and manage their own investment portfolios."
OSC_GetSmarterAboutMoney,How does Brought to you by the OSC Investor Office affect a retail investor?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,Are mutual funds safer than ETFs?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,Should I choose an investment only because it has low fees?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,What should I check before buying a mutual fund?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,How do investment fees affect my returns over time?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,How does Connect with us affect a retail investor?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,What should I know about Brought to you by the OSC Investor Office before investing?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,What should I know about Connect with us before investing?,Fund Facts: interactive sample,product_recommendations,https://www.getsmarteraboutmoney.ca/tools/fund-facts-interactive-sample/,Feedback Survey | Connect with us | Brought to you by the OSC Investor Office,Home / Tools / Fund Facts: interactive sample
OSC_GetSmarterAboutMoney,How does What is compound interest? affect a retail investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,Are ETFs a good investment for a beginner investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know before investing in ETFs?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does How can you reduce investing risk? affect my investment decisions?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I do before trusting someone offering an investment?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What risks should I consider before investing in What’s your risk profile??,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What are your investing goals? before investing?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does What are behavioural biases? affect a retail investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What is loss aversion? before investing?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does What is loss aversion? affect a retail investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does What are your investing goals? affect a retail investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What risks should I consider before investing in How can you reduce investing risk??,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What are behavioural biases? before investing?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does What’s your risk profile? affect my investment decisions?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does What is a TFSA? affect a retail investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What is a TFSA? before investing?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What is an RRSP? before investing?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How does What is an RRSP? affect a retail investor?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,How can I tell if an investment opportunity is a scam?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What is compound interest? before investing?,Videos,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/videos/,ETFs 101: What is an ETF? | What is a TFSA? | What is an RRSP? | How to spot & avoid recovery room scams | What is compound interest? | What are your investing goals? | What’s your risk profile? | How can you reduce investing risk? | What are behavioural biases? | What is loss aversion?,"Our videos show you the basics of investment types, frauds to watch for, and more. | Learn about exchange-traded funds and how you can track its value. | Learn how a TFSA can help you save and invest for any future goal. | Learn how an RRSP can help you save for retirement. | Learn about recovery room scams and how to avoid them."
OSC_GetSmarterAboutMoney,What should I know about What are ways to borrow money for investing? before investing?,Managing debt,risk_and_suitability,https://www.getsmarteraboutmoney.ca/learning-path/managing-debt/,What are ways to borrow money for investing? | What are different ways to borrow money? | What to ask if you need to borrow money | Strategies to pay down debt | Should you pay debt or invest? | How to check your credit report | How do credit cards work? | Rewards credit cards | Tips to keep your credit card safe | Connect with us,"Home / Managing your money / Managing debt | Debt shouldn’t get in the way of your saving and investing. Learn how to manage it. | Borrowing to invest can pay off — but only if your investment grows in value. Learn more about the risks of investing with borrowed money. | Learn more about common ways to borrow money, and the risks of borrowing too much. | When does it make sense to borrow money? These tips will help you answer that question."
